"OBJECTID","URL","RETURN_VERSION","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_TYPE","TAX_YEAR","F9_10_INFO_SCHED_O_X","F9_10_ASSET_CASH_SAVING_BOY","F9_10_ASSET_CASH_SAVING_EOY","F9_10_ASSET_CASH_BOY","F9_10_ASSET_CASH_EOY","F9_10_ASSET_SAVING_BOY","F9_10_ASSET_SAVING_EOY","F9_10_ASSET_PLEDGE_NET_BOY","F9_10_ASSET_PLEDGE_NET_EOY","F9_10_ASSET_ACC_NET_BOY","F9_10_ASSET_ACC_NET_EOY","F9_10_ASSET_LOAN_OFF_BOY","F9_10_ASSET_LOAN_OFF_EOY","F9_10_ASSET_LOAN_DSQ_PERS_BOY","F9_10_ASSET_LOAN_DSQ_PERS_EOY","F9_10_ASSET_NOTE_LOAN_NET_BOY","F9_10_ASSET_NOTE_LOAN_NET_EOY","F9_10_ASSET_INV_SALE_BOY","F9_10_ASSET_INV_SALE_EOY","F9_10_ASSET_EXP_PREPAID_BOY","F9_10_ASSET_EXP_PREPAID_EOY","F9_10_ASSET_LAND_BLDG","F9_10_ASSET_LAND_BLDG_BOY","F9_10_ASSET_LAND_BLDG_EOY","F9_10_ASSET_LAND_BLDG_DEPREC","F9_10_ASSET_LAND_BLDG_NET_BOY","F9_10_ASSET_LAND_BLDG_NET_EOY","F9_10_ASSET_INVEST_SEC_BOY","F9_10_ASSET_INVEST_SEC_EOY","F9_10_ASSET_INVEST_SEC_OTH_BOY","F9_10_ASSET_INVEST_SEC_OTH_EOY","F9_10_ASSET_INVEST_PROG_RLTD_BOY","F9_10_ASSET_INVEST_PROG_RLTD_EOY","F9_10_ASSET_INTANGIBLE_BOY","F9_10_ASSET_INTANGIBLE_EOY","F9_10_ASSET_OTH_BOY","F9_10_ASSET_OTH_BOY_V2","F9_10_ASSET_OTH_EOY","F9_10_ASSET_OTH_EOY_V2","F9_10_ASSET_TOT_BOY","F9_10_ASSET_TOT_EOY","F9_10_LIAB_ACC_PAYABLE_BOY","F9_10_LIAB_ACC_PAYABLE_EOY","F9_10_LIAB_GRANT_PAYABLE_BOY","F9_10_LIAB_GRANT_PAYABLE_EOY","F9_10_LIAB_REV_DEFERRED_BOY","F9_10_LIAB_REV_DEFERRED_EOY","F9_10_LIAB_TAX_EXEMPT_BOND_BOY","F9_10_LIAB_TAX_EXEMPT_BOND_EOY","F9_10_LIAB_ESCROW_ACC_BOY","F9_10_LIAB_ESCROW_ACC_EOY","F9_10_LIAB_LOAN_OFF_BOY","F9_10_LIAB_LOAN_OFF_EOY","F9_10_LIAB_MTG_NOTE_BOY","F9_10_LIAB_MTG_NOTE_EOY","F9_10_LIAB_NOTE_UNSEC_BOY","F9_10_LIAB_NOTE_UNSEC_EOY","F9_10_LIAB_OTH_BOY","F9_10_LIAB_OTH_EOY","F9_10_LIAB_TOT_BOY","F9_10_NAFB_FOLLOW_SFAS117_X","F9_10_LIAB_TOT_EOY","F9_10_NAFB_UNRESTRICT_BOY","F9_10_NAFB_UNRESTRICT_EOY","F9_10_NAFB_RESTRICT_TEMP_BOY","F9_10_NAFB_RESTRICT_TEMP_EOY","F9_10_NAFB_RESTRICT_PERM_BOY","F9_10_NAFB_NO_FOLLOW_SFAS117_X","F9_10_NAFB_RESTRICT_PERM_EOY","F9_10_NAFB_CAP_STCK_BOY","F9_10_NAFB_CAP_STCK_EOY","F9_10_NAFB_CAP_SURPLUS_BOY","F9_10_NAFB_CAP_SURPLUS_EOY","F9_10_NAFB_EARNING_RETAINED_BOY","F9_10_NAFB_EARNING_RETAINED_EOY","F9_10_NAFB_TOT_BOY","F9_10_NAFB_TOT_EOY","F9_10_NAFB_TOT_LIAB_NAFB_BOY","F9_10_NAFB_TOT_LIAB_NAFB_EOY","EIN2"
"201241079349300309","https://s3.amazonaws.com/irs-form-990/201241079349300309_public.xml","2010v3.2","42259692","SOUTH SHORE ART CENTER INC","","990","2010","","","","","40809","237568","174549","14070","14050","7125","1094","","","","","","","2449","2322","1746","1705","1467030","","","744394","737035","722636","","","","","","","","","","","","","999993","957165","38994","44150","","","30599","22817","","","","","","","","","","","","","69593","X","66967","797248","774355","39942","23133","93210","","92710","","","","","","","930400","890198","999993","957165","EIN-04-2259692"
"201300089349300925","https://s3.amazonaws.com/irs-form-990/201300089349300925_public.xml","2011v1.2","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2011","","","","50","50","232960","165953","8788","4238","40332","33033","23768","23425","","","","18000","","","6321","5068","900385","","","272220","661577","628165","","","421368","401252","","","","","","","","","1395164","1279184","46628","27970","","","8250","13750","","","","","","","145434","140492","","","","","200312","X","182212","1095845","998029","99007","98943","","","","","","","","","","1194852","1096972","1395164","1279184","EIN-04-2596491"
"201233199349200878","https://s3.amazonaws.com/irs-form-990/201233199349200878_public.xml","2011v1.2","43266589","RESOLVE OF NEW ENGLAND INC","","990EZ","2011","X","72599","40607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7160","","1100","79759","41707","","","","","","","","","","","","","","","","","","","20682","","15976","","","","","","","","","","","","","","59077","25731","","","EIN-04-3266589"
"201202239349300820","https://s3.amazonaws.com/irs-form-990/201202239349300820_public.xml","2011v1.2","43543134","THE DOUG FLUTIE JR FOUNDATION FOR AUTISM INC","","990","2011","","","","138","430","147854","296274","","22755","","","","","","","","","8000","","12289","11250","10982","","","10982","0","0","2378698","1957055","","","","","9235","7713","9338","","6812","","2565552","2302289","11205","8930","369861","374900","5271","9353","","","","","","","","","","","","","386337","X","393183","2179215","1894106","","15000","","","","","","","","","","2179215","1909106","2565552","2302289","EIN-04-3543134"
"201201989349300225","https://s3.amazonaws.com/irs-form-990/201201989349300225_public.xml","2011v1.2","50258941","BETHANY HOME OF RI INC","","990","2011","","","","174151","313706","124447","94344","","","457461","432709","","","","","","","","","9843","34265","4637316","","","3144614","1483226","1492702","172860","177653","","","","","","","3969750","","3777724","","6391738","6323103","255264","261653","","","","32080","","","","","","","","","","","","","255264","X","293733","2069510","2116996","107584","147522","3959380","","3764852","","","","","","","6136474","6029370","6391738","6323103","EIN-05-0258941"
"201340369349300239","https://s3.amazonaws.com/irs-form-990/201340369349300239_public.xml","2011v1.2","42592472","CAPE COD ACADEMY","","990","2011","","","","","","1817960","1865327","50000","1000","194928","60650","","","","","235154","332296","","","139583","172273","23124226","","","6922677","16650592","16201549","3580569","2663203","","","","","","","","","","","22668786","21296298","662749","679011","","","2793689","2600130","","","","","","","","","","","","","3456438","X","3279141","18795471","17780779","244808","63703","172069","","172675","","","","","","","19212348","18017157","22668786","21296298","EIN-04-2592472"
"201301349349306910","https://s3.amazonaws.com/irs-form-990/201301349349306910_public.xml","2011v1.2","30179298","President and Fellows of Middlebury College","","990","2011","","","","20296000","12587780","6211000","12417684","33980000","33011919","7448000","7904757","123943","47869","","","23310000","21650981","1005000","1046302","3994000","5957865","658598471","","","289901775","364336000","368696696","306816226","317874431","643351480","602301731","5101351","10056400","","","26917000","","76030885","","1442890000","1469585300","44781000","41392392","","","17175000","18613567","287430000","338589970","","","","","","","","","37365000","39596613","386751000","X","438192542","324200000","303071221","444835000","432346054","287104000","","295975483","","","","","","","1056139000","1031392758","1442890000","1469585300","EIN-03-0179298"
"201342279349300714","https://s3.amazonaws.com/irs-form-990/201342279349300714_public.xml","2011v1.5","42104310","Holyoke Visiting Nurse Association Inc","","990","2011","","","","","","438651","176033","","","906004","1044746","","","","","","","","","90536","84740","392911","","","282944","106794","109967","428469","509253","","","","","","","4470","","0","","1974924","1924739","474766","490089","","","255908","197576","","","","","","","6623","","","","923231","933028","1660528","X","1620693","-114348","-205207","275","0","428469","","509253","","","","","","","314396","304046","1974924","1924739","EIN-04-2104310"
"201331359349304418","https://s3.amazonaws.com/irs-form-990/201331359349304418_public.xml","2011v1.5","60840436","BENHAVEN INC","","990","2011","","","","2503704","2666061","","","","","1236696","1232845","","","","","","","","","","","8687730","","","3645914","5045627","5041816","423974","437827","","","","","","","36274","","36274","","9246275","9414823","1076713","1215479","","","","","","","","","","","2434940","2318892","","","28827","28827","3540480","X","3563198","5705795","5851625","","","","","","","","","","","","5705795","5851625","9246275","9414823","EIN-06-0840436"
"201331969349300043","https://s3.amazonaws.com/irs-form-990/201331969349300043_public.xml","2011v1.5","42259692","SOUTH SHORE ART CENTER INC","","990","2011","","","","40809","27134","174549","92502","14050","","1094","22050","","","","","","","2322","150","1705","3690","1473047","","","778749","722636","694298","","","","133938","","","","","","","","","957165","973762","44150","28889","","","22817","28228","","","","","","","","","","","0","7208","66967","X","64325","774355","775499","23133","40728","92710","","93210","","","","","","","890198","909437","957165","973762","EIN-04-2259692"
"201342839349300744","https://s3.amazonaws.com/irs-form-990/201342839349300744_public.xml","2012v2.1","50258941","BETHANY HOME OF RI INC","","990","2012","","","","313706","277177","94344","78882","","","432709","340492","","","","","","","","","34265","10441","5312364","","","3251075","1492702","2061289","177653","69625","","","","","","","3777724","","4044327","","6323103","6882233","261653","369800","","","32080","2279","","","","","","","","","","","","","293733","X","372079","2116996","2339684","147522","142361","3764852","","4028109","","","","","","","6029370","6510154","6323103","6882233","EIN-05-0258941"
"201302789349300700","https://s3.amazonaws.com/irs-form-990/201302789349300700_public.xml","2012v2.1","43543134","THE DOUG FLUTIE JR FOUNDATION FOR AUTISM INC","","990","2012","","","","430","841","296274","324047","22755","68158","","","","","","","","","","","11250","11616","10982","","","10982","0","0","1957055","2085736","","","","","7713","25100","6812","","5859","","2302289","2521357","8930","4390","374900","501876","9353","10900","","","","","","","","","","","","","393183","X","517166","1894106","1868635","15000","135556","","","","","","","","","","1909106","2004191","2302289","2521357","EIN-04-3543134"
"201421329349302382","https://s3.amazonaws.com/irs-form-990/201421329349302382_public.xml","2012v2.1","30179298","President and Fellows of Middlebury College","","990","2012","","","","12587780","16260661","12417684","13603339","33011919","43282321","7904757","7445071","47869","45252","","","21650981","20153359","1046302","1005485","5957865","4261183","681505086","","","310702114","368696696","370802972","317874431","381073000","602301731","639661356","10056400","9971236","","","76030885","","26564805","","1469585300","1534130040","41392392","41707081","","","18613567","18503921","338589970","287754065","","","","","","","","","39596613","41666617","438192542","X","389631684","303071221","321476535","432346054","515602916","295975483","","307418905","","","","","","","1031392758","1144498356","1469585300","1534130040","EIN-03-0179298"
"201422259349302972","https://s3.amazonaws.com/irs-form-990/201422259349302972_public.xml","2012v2.1","42104310","Holyoke Visiting Nurse Association Inc","","990","2012","","","","","","176033","94768","","","1044746","678202","","","","","","","","","84740","110583","396376","","","317225","109967","79151","509253","533962","","","","","","","","","","","1924739","1496666","490089","704310","","","197576","229782","","","","","","","","","","","933028","1023053","1620693","X","1957145","-205207","-533367","","4940","509253","","67948","","","","","","","304046","-460479","1924739","1496666","EIN-04-2104310"
"201343519349300414","https://s3.amazonaws.com/irs-form-990/201343519349300414_public.xml","2012v2.1","42592472","CAPE COD ACADEMY","","990","2012","","","","","","1865327","847433","1000","13600","60650","110231","","","","","332296","232829","","","172273","96195","22890044","","","7511970","16201549","15378074","2663203","2324732","","","","","","","0","","228028","","21296298","19231122","679011","611716","","","2600130","1612459","","","","","","","","","","","","","3279141","X","2224175","17780779","16788907","63703","41580","172675","","176460","","","","","","","18017157","17006947","21296298","19231122","EIN-04-2592472"
"201440159349301204","https://s3.amazonaws.com/irs-form-990/201440159349301204_public.xml","2012v2.1","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2012","","","","50","17652","165953","157591","4238","0","33033","30239","23425","23038","","","18000","18000","","","5068","4396","907533","","","289904","628165","617629","","","401252","430704","","","","","","","","","1279184","1299249","27970","37963","","","13750","10500","","","","","","","140492","137595","","","","","182212","X","186058","998029","994376","98943","118815","","","","","","","","","","1096972","1113191","1279184","1299249","EIN-04-2596491"
"201302179349200755","https://s3.amazonaws.com/irs-form-990/201302179349200755_public.xml","2012v2.1","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2012","X","40607","43280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1100","","2850","41707","46130","","","","","","","","","","","","","","","","","","","15976","","12553","","","","","","","","","","","","","","25731","33577","","","EIN-04-3266589"
"201421339349301777","https://s3.amazonaws.com/irs-form-990/201421339349301777_public.xml","2012v2.1","60840436","BENHAVEN INC","","990","2012","","","","2666061","1437080","","","","","1232845","1689434","","","","","","","","","","","8852235","","","4003601","5041816","4848634","437827","981193","","","","","","","36274","","35274","","9414823","8991615","1215479","815790","","","","","","","","","","","2318892","2194728","","","28827","28827","3563198","X","3039345","5851625","5952270","","","","","","","","","","","","5851625","5952270","9414823","8991615","EIN-06-0840436"
"201411709349300311","https://s3.amazonaws.com/irs-form-990/201411709349300311_public.xml","2012v2.1","42259692","SOUTH SHORE ART CENTER INC","","990","2012","","","","27134","62194","92502","99079","","","22050","7678","","","","","","","150","150","3690","4160","1487636","","","814735","694298","672901","","","133938","122801","","","","","","","","","973762","968963","28889","46453","","","28228","37188","","","","","","","","","","","7208","7288","64325","X","90929","775499","755133","40728","29691","93210","","93210","","","","","","","909437","878034","973762","968963","EIN-04-2259692"
"201423149349300892","https://s3.amazonaws.com/irs-form-990/201423149349300892_public.xml","2013v3.0","50258941","BETHANY HOME OF RI INC","","990","2013","","","","277177","30408","78882","75798","","","340492","515487","","","","","","","","","10441","21315","5391627","","","3380299","2061289","2011328","69625","61867","","","","","","","4044327","","4661324","","6882233","7377527","369800","464209","","","2279","0","","","","","","","","","","","","","372079","X","464209","2339684","2191863","142361","84191","4028109","","4637264","","","","","","","6510154","6913318","6882233","7377527","EIN-05-0258941"
"201443219349303449","https://s3.amazonaws.com/irs-form-990/201443219349303449_public.xml","2013v3.0","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2013","","","","183432","266463","","","","","","","","","","","","","752","6613","","","1754421","","","527948","1206404","1226473","","","","","","","","","","","","","1390588","1499549","","747","","","","","","","","","","","","","451091","408768","0","71605","451091","X","481120","823295","910305","116202","108124","","","","","","","","","","939497","1018429","1390588","1499549","EIN-02-0240383"
"201510139349301301","https://s3.amazonaws.com/irs-form-990/201510139349301301_public.xml","2013v4.0","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2013","","","","17652","21527","157591","177264","","","30239","39925","23038","22699","","","18000","18000","","","4396","5591","895203","","","321213","617629","573990","","","430704","510751","","","","","","","","","1299249","1369747","37963","42624","","","10500","10125","","","","","","","137595","131095","","","","","186058","X","183844","994376","1052905","118815","132998","","","","","","","","","","1113191","1185903","1299249","1369747","EIN-04-2596491"
"201422279349302917","https://s3.amazonaws.com/irs-form-990/201422279349302917_public.xml","2013v3.0","43543134","THE DOUG FLUTIE JR FOUNDATION FOR AUTISM INC","","990","2013","","","","841","123","324047","476166","68158","35463","","","","","","","","","","","11616","20476","10982","","","10982","0","0","2085736","2449733","","","","","25100","14538","5859","","10726","","2521357","3007225","4390","4786","501876","553990","10900","72018","","","","","","","","","","","","","517166","X","630794","1868635","2286612","135556","89819","","","","","","","","","","2004191","2376431","2521357","3007225","EIN-04-3543134"
"201540659349300734","https://s3.amazonaws.com/irs-form-990/201540659349300734_public.xml","2013v4.0","42592472","CAPE COD ACADEMY","","990","2013","","","","","","847433","511619","13600","0","110231","52633","","","","","232829","117650","","","96195","95051","23212385","","","8125409","15378074","15086976","2324732","2215365","","","","","","","228028","","0","","19231122","18079294","611716","522158","","","1612459","932254","","","","","","","","685000","","","","","2224175","X","2139412","16788907","15748394","41580","14572","176460","","176916","","","","","","","17006947","15939882","19231122","18079294","EIN-04-2592472"
"201511329349300641","https://s3.amazonaws.com/irs-form-990/201511329349300641_public.xml","2013v4.0","30179298","President and Fellows of Middlebury College","","990","2013","","","","16260661","11931564","13603339","13094071","43282321","39712428","7445071","6104736","45252","42532","","","20153359","18538641","1005485","1069762","4261183","4596368","714794287","","","334848677","370802972","379945610","381073000","86414223","639661356","1045853467","9971236","","","","26564805","","29917175","","1534130040","1637220577","41707081","45575850","","","18503921","16961053","287754065","286817007","","3729855","","","","","","","41666617","40265800","389631684","X","393349565","321476535","341739399","515602916","572344881","307418905","","329786732","","","","","","","1144498356","1243871012","1534130040","1637220577","EIN-03-0179298"
"201413039349200516","https://s3.amazonaws.com/irs-form-990/201413039349200516_public.xml","2013v3.0","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2013","X","43280","59273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2850","","9635","46130","68908","","","","","","","","","","","","","","","","","","","12553","","31380","","","","","","","","","","","","","","33577","37528","","","EIN-04-3266589"
"201531329349301718","https://s3.amazonaws.com/irs-form-990/201531329349301718_public.xml","2013v4.0","60840436","BENHAVEN INC","","990","2013","","","","1437080","1316695","","","","","1689434","2307044","","","","","","","","","","","8974553","","","4279336","4848634","4695217","981193","1084229","","","","","","","35274","","35274","","8991615","9438459","815790","992325","","","","","","","","","","","2194728","2094955","","","28827","28827","3039345","X","3116107","5952270","6322352","","","","","","","","","","","","5952270","6322352","8991615","9438459","EIN-06-0840436"
"201542239349300219","https://s3.amazonaws.com/irs-form-990/201542239349300219_public.xml","2013v4.0","42104310","Holyoke Visiting Nurse Association Inc","","990","2013","","","","","","94768","95678","","","678202","1025869","","","","","","","","","110583","82707","368623","","","320389","79151","48234","533962","396706","","","","","","","0","","592864","","1496666","2242058","704310","857142","","","229782","190056","","","","","","","","","","","1023053","1181295","1957145","X","2228493","-533367","-649552","4940","2305","67948","","660812","","","","","","","-460479","13565","1496666","2242058","EIN-04-2104310"
"201531499349300218","https://s3.amazonaws.com/irs-form-990/201531499349300218_public.xml","2013v4.0","42259692","SOUTH SHORE ART CENTER INC","","990","2013","","","","62194","56927","99079","57207","","","7678","11392","","","","","","","150","150","4160","3368","1508276","","","850649","672901","657627","","","122801","150925","","","","","","","","","968963","937596","46453","34832","","","37188","35494","","","","","","","","","","","7288","7914","90929","X","78240","755133","733568","29691","32578","93210","","93210","","","","","","","878034","859356","968963","937596","EIN-04-2259692"
"201631329349303468","https://s3.amazonaws.com/irs-form-990/201631329349303468_public.xml","2014v6.0","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2014","","","","21527","44072","177264","302551","","3015","39925","32546","22699","19394","","","18000","18000","","","5591","26993","1006751","","","352112","573990","654639","","","510751","386784","","","","","","","","","1369747","1487994","42624","37782","","","10125","17300","","","","","","","131095","124241","","","","","183844","X","179323","1052905","1082905","132998","225766","","","","","","","","","","1185903","1308671","1369747","1487994","EIN-04-2596491"
